"","urlDrugName","condition","rating","ReviewSentiment","sideEff_num","SideEffectsSentiment","eff_num","BenefitsSentiment","full_commentSentiment"
"1015","ativan","anxiety",6,5,4,0,10,3.33333333333333,4
"1016","avage","wrinkles",9,0,8,0,8,10,5
"1017","mevacor","originally brain lesions then lower cholesterol",2,6.15384615384615,2,0,4,6,5.88235294117647
"1018","seroquel","insomnia",1,4.76190476190476,2,5.71428571428571,4,10,4.8
"1019","risperdal","schizophrenia",1,0,2,2.85714285714286,2,4.44444444444444,3.52941176470588
"1020","effexor","anxiety/depression",10,5.70026541741457,8,3.33333333333333,10,4,3.75
"1021","dextrostat","add",10,6,8,3.64974679448213,10,10,7.14285714285714
"1022","nexium","gerd/barret's esophogus",10,10,8,10,10,8.33333333333333,8.88888888888889
"1023","zomig","migraine",4,10,4,0,6,4.57034461482024,5
"1024","triaz","acne",7,10,8,0,6,4.57034461482024,3.33333333333333
"1025","wellbutrin-sr","depression",9,4,8,10,10,6,6.36363636363636
"1026","lyrica","fibromyalgia",6,5.70026541741457,6,0,10,10,3.33333333333333
"1027","vicodin","post surgery stomach pain",10,2.5,10,3.64974679448213,10,0,2.5
"1028","strattera","adult add",3,6.15384615384615,6,7.5,4,10,6.66666666666667
"1029","celexa","depression",8,10,6,4.28571428571429,10,3.33333333333333,4
"1030","climara","surgical menopause",10,0,10,10,10,3.33333333333333,5
"1031","diazepam","mood swings, felt by- polar",5,5.71428571428571,6,6,10,6.66666666666667,5.71428571428571
"1032","neurontin","degenerative disc disorder, spinal stenosis l1-s1",5,7.14285714285714,4,6.66666666666667,10,6.66666666666667,7.30769230769231
"1033","fosamax","osteoporsis",9,5,8,5,8,4.57034461482024,5
"1034","zoloft","depression",9,2.5,10,0,10,6.66666666666667,4.54545454545454
"1035","lorazepam","mild sedative",8,5,10,3.64974679448213,8,5,5
"1036","voltaren","tooth pain, root canal procedure",3,5,4,3.33333333333333,8,0,4
"1037","elavil","tension headaches",9,5.70026541741457,8,0,10,2.5,2
"1038","estratest","extreme hot flashes",10,5,10,2.5,10,3.33333333333333,3.63636363636364
"1039","tazorac","acne",5,10,8,3.64974679448213,6,3.33333333333333,6
"1040","pentasa","crohn's disease",10,0,10,3.64974679448213,10,0,0
"1041","toradol","pain relief after surgery",3,3.33333333333333,6,0,8,7.5,4.54545454545454
"1042","proquin-xr","u/i",1,0,2,4.28571428571429,10,4.57034461482024,3.75
"1043","zyrtec","sinusitis",3,5.70026541741457,6,5,6,10,5
"1044","seasonique","prevention of pregnancy/lighter periods",8,2,2,8,8,0,4.54545454545454
"1045","amoxil","ear infection",2,0,6,0,2,0,0
"1046","naproxen","shoulder pain",3,3.33333333333333,4,0,4,3.33333333333333,3.33333333333333
"1047","clarinex","allergies",3,10,10,0,4,6.66666666666667,5
"1048","avita","wrinkles",6,10,10,10,6,0,8
"1049","vaniqa","facial",8,10,10,3.64974679448213,8,6.66666666666667,7.5
"1050","clonazepam","agoraphobia, panic disorder",5,4.66666666666667,8,2.72727272727273,8,3.33333333333333,3.79310344827586
"1051","elavil","chronic headaches",10,5.70026541741457,8,3.64974679448213,10,7.72727272727273,7.72727272727273
"1052","metrogel","rosacea",4,5.70026541741457,8,3.64974679448213,8,6,6
"1053","lipitor","high cholesterol",8,5.70026541741457,6,5.55555555555556,10,5,5.45454545454545
"1054","renova","prevent aging, improve skin",5,10,6,5,6,7.5,7.14285714285714
"1055","citalopram","mood",1,6.66666666666667,6,3.64974679448213,2,4.57034461482024,6.66666666666667
"1056","oxycodone","pain - chronic panceatitis",8,5.70026541741457,6,0,8,4.28571428571429,3.75
"1057","estratest","menopause - hrt",10,4,10,3.64974679448213,10,0,4
"1058","allegra","allergy",6,5.70026541741457,10,3.64974679448213,6,0,0
"1059","singulair","allergies",10,5.70026541741457,10,3.64974679448213,10,10,10
"1060","femring","hysterectomy",1,6.66666666666667,2,3.33333333333333,10,7.5,5
"1061","prozac","severe anxiety",1,5.70026541741457,2,3.57142857142857,2,0,3.33333333333333
"1062","provigil","fatigue",8,4,8,4,10,7.5,5
"1063","estrace","hysterectomy/menopause",5,5.70026541741457,4,0,10,7.5,5
"1064","levoxyl","hypothyroidism",1,5.70026541741457,6,5,4,4.44444444444444,4.54545454545454
"1065","premarin","hysterectomy",10,10,10,3.64974679448213,10,4.57034461482024,10
"1066","provigil","narcolepsy",9,4,8,0,10,4.57034461482024,2.85714285714286
"1067","doxycycline","acne",7,10,6,3.64974679448213,10,0,5
"1068","valtrex","cold sore on side of face",9,5,6,4,10,3.33333333333333,4.44444444444444
"1069","abilify","bipolar disorder",3,10,4,6,4,10,8.33333333333333
"1070","oracea","mild acne",4,10,4,1.25,8,5,2.72727272727273
"1071","tramadol","pain",9,5,10,3.64974679448213,8,5,5
"1072","provigil","low energy",7,10,8,10,8,6,6.25
"1073","effexor","anxiety and depression",8,0,6,5.83333333333333,10,5.71428571428571,5.23809523809524
"1074","zithromax","ear infection",10,10,10,0,10,4,4.28571428571429
"1075","lamictal","depression",7,5.70026541741457,8,7.5,6,4.28571428571429,6
"1076","nexium","gerd",10,10,10,3.64974679448213,10,0,3.33333333333333
"1077","retin-a","skin aging",10,5.70026541741457,8,3.64974679448213,10,4.57034461482024,4.78977874926387
"1078","metformin","pcos",10,5,4,0,10,10,7.5
"1079","augmentin","tonsilitis",3,5.70026541741457,10,10,6,2,4.28571428571429
"1080","strattera","add",10,5.70026541741457,10,3.64974679448213,10,5,5
"1081","fexofenadine","allergies",10,10,10,3.64974679448213,8,6.66666666666667,7.5
"1082","avita","rhytids",7,0,6,3.64974679448213,8,0,0
"1083","tramadol","back pain/depression",10,5.70026541741457,10,3.64974679448213,8,5,5
"1084","prednisone","chest infection (viral)",9,2.94117647058824,8,2,8,5,3.18181818181818
"1085","clindamycin","throat infection",3,10,4,0,8,0,4
"1086","provigil","add",9,10,8,3.64974679448213,8,8,8.33333333333333
"1087","synthroid","after birth thyroid not working to mormal levelc",1,5,10,3.64974679448213,2,2,3.63636363636364
"1088","lexapro","depression",9,4.09090909090909,8,2,10,4,3.57142857142857
"1089","levoxyl","hypothyroidism",10,6.66666666666667,10,3.64974679448213,10,4,4.61538461538462
"1090","noroxin","urinary tract infection",10,5,10,3.64974679448213,10,10,6.66666666666667
"1091","vyvanse","adult adhd",8,8,6,2.5,8,8,6.42857142857143
"1092","nexium","acid reflux",10,10,10,10,8,5,8.33333333333333
"1093","augmentin","excessive coughing, later diagnosed as pneumonia",3,5.70026541741457,4,5,2,6,5
"1094","glucophage","diabetes",8,10,10,5,8,10,8.57142857142857
"1095","retin-a-micro","acne",4,3.33333333333333,6,0,6,4.57034461482024,2.85714285714286
"1096","neurontin","all over and various type pain",1,1.42857142857143,4,0,2,4.57034461482024,1.11111111111111
"1097","methotrexate","rheumatoid arthritis",6,5,6,1.66666666666667,6,0,3.33333333333333
"1098","paxil","depression",9,5.70026541741457,10,10,8,0,3.33333333333333
"1099","retin-a","extrinsic aging",10,10,4,0,10,10,5
"1100","paxil","panic attacks, depression",10,5.70026541741457,10,10,10,0,3.33333333333333
"1101","meridia","obesity",7,5.70026541741457,6,5,8,5.55555555555556,5
"1102","lexapro","depression and anxiety",9,8,8,2.5,10,5,5
"1103","lamictal","depression",2,8,4,10,6,8.57142857142857,8.46153846153846
"1104","chantix","smoking cessation",10,10,8,10,10,0,5
"1105","byetta","diabetes",10,0,8,3.64974679448213,10,0,0
"1106","zegerid","acid reflux",8,5,10,10,8,5,5.71428571428571
"1107","desyrel","depression",7,5,6,5.71428571428571,8,3.33333333333333,4.66666666666667
"1108","erythromycin","acne on my back",7,0,4,0,6,4.57034461482024,0
"1109","propecia","hair lose",8,10,8,3.64974679448213,8,10,10
"1110","keflex","tooth infection",1,1.66666666666667,4,0,10,0,1.66666666666667
"1111","maxalt","headaches",9,10,8,0,10,4.57034461482024,5
"1112","valtrex","cold sores",9,3.33333333333333,10,3.64974679448213,8,4.57034461482024,3.33333333333333
"1113","voltaren","chronic back pain",2,10,8,0,2,5,5
"1114","klonopin","anxiety",8,0,8,0,8,0,0
"1115","wellbutrin-xl","depression",8,3.33333333333333,8,2.5,8,5.71428571428571,4.61538461538462
"1116","neurontin","restless leg syndrome",8,5.70026541741457,10,3.64974679448213,8,2,2
"1117","nuvaring","birth control",5,5.70026541741457,6,3.33333333333333,10,6.66666666666667,5
"1118","ambien","insomnia",9,5,10,3.64974679448213,10,4.57034461482024,5
"1119","darvocet-n","pain",6,5,8,6,6,5,5.625
"1120","lorazepam","sleep problems",9,10,8,3.64974679448213,10,4.57034461482024,10
"1121","fexofenadine","seasonal allergy",8,5.70026541741457,10,5,8,3.33333333333333,4
"1122","lamictal","bipolar ii",9,2.35294117647059,8,7.27272727272727,10,0,4.13793103448276
"1123","tramadol","abdominal pain",9,5.71428571428571,8,0,10,3.33333333333333,4.16666666666667
"1124","paxil","depression and anxiety",10,4.28571428571429,8,10,10,5.71428571428571,5.71428571428571
"1125","zyprexa","bipolar disorder type ii",1,0,6,4.28571428571429,2,5,4.16666666666667
"1126","propecia","hair loss",1,0,2,0,4,4.57034461482024,0
"1127","baclofen","alcohol addiction",9,10,6,0,10,10,8.33333333333333
"1128","concerta","adhd",5,5.70026541741457,8,0,6,10,6
"1129","frova","migraine headache",8,5,8,3.33333333333333,10,4.57034461482024,5
"1130","ditropan","hyperhidrosis",1,5,4,3.64974679448213,6,4.57034461482024,5
"1131","wellbutrin","depression",7,5.70026541741457,8,3.64974679448213,6,6.66666666666667,6.66666666666667
"1132","tenormin","hypertension",8,10,8,5,4,0,5
"1133","remicade","colitis",5,10,4,2.85714285714286,6,0,4
"1134","trazodone","insomnia",10,3.75,10,3.33333333333333,10,0,3.63636363636364
"1135","prevacid","gerd/acid reflux",9,2.5,10,4.54545454545454,10,0,4.16666666666667
"1136","paxil","depression",10,3.75,8,8,10,10,6.15384615384615
"1137","ultram","tempromandibular joint dysfunction (tmj)",9,6.42857142857143,8,0,10,5,5.55555555555556
"1138","wellbutrin-xl","depression",10,5.70026541741457,8,0,8,2.85714285714286,2.22222222222222
"1139","allegra-d","allergies",8,5.70026541741457,8,3.33333333333333,8,0,2
"1140","tri-luma","hyperpigmentation",5,6.66666666666667,8,10,4,10,6.66666666666667
"1141","metformin","metabolic disorder",9,5,8,10,10,3.33333333333333,4.44444444444444
"1142","panixine-disperdose","sinus infection",9,0,6,2.5,6,5,2.85714285714286
"1143","flonase","allergies",10,5.70026541741457,10,10,10,4,5
"1144","tenormin","high blood pressure",10,4.44444444444444,10,3.64974679448213,10,0,4.44444444444444
"1145","ambien","insomnia",10,10,10,3.64974679448213,10,5,6.66666666666667
"1146","naltrexone","crohn's",10,10,10,3.64974679448213,10,3.33333333333333,7.14285714285714
"1147","prinivil","high blood pressure",2,5.70026541741457,6,0,10,0,0
"1148","coumadin","blood clots",5,10,8,5,10,0,4.54545454545454
"1149","claritin","irritated and sore throat,nose,eyes and sneezing.",8,0,4,7.5,10,4,5
"1150","ambien","insomnia",3,0,4,3.64974679448213,6,2.22222222222222,2
"1151","zegerid","reflux",6,5.38461538461538,6,5,8,0,5
"1152","symbyax","depression",2,10,4,3.64974679448213,2,5,6.66666666666667
"1153","xyrem","narcolepsy",9,5.70026541741457,6,4.54545454545454,10,3,4
"1154","lamictal","bipolar disorder",10,6.66666666666667,8,4.28571428571429,10,0,4.54545454545454
"1155","ketoconazole","ringworm/pityriasis",8,6,8,0,8,0,5.45454545454545
"1156","nexium","acid reflux",9,5.70026541741457,10,3.64974679448213,10,0,0
"1157","levoxyl","hypothyroidism",10,0,10,3.64974679448213,10,3.33333333333333,2.5
"1158","selegiline","cognitive enhancement",8,5.70026541741457,8,3.64974679448213,8,4.57034461482024,4.78977874926387
"1159","nexium","gerd",8,3.75,10,3.64974679448213,8,0,3.75
"1160","cosopt","high interoccular pressure",9,2.5,8,3.33333333333333,8,4,3.33333333333333
"1161","zovirax","herpes",7,5,6,4,8,4.57034461482024,4.44444444444444
"1162","retin-a","acne and sun damage",8,10,8,0,10,10,6.66666666666667
"1163","arava","rheumatoid arthritis",9,10,8,3.33333333333333,10,3.75,4.375
"1164","lamisil","toenail fungus",8,0,6,2.85714285714286,10,0,2.5
"1165","tamiflu","i was in a risk group - frontline pharmacist",1,0,4,1.66666666666667,4,3.33333333333333,2.5
"1166","differin","acne",5,6,6,0,4,4.57034461482024,5
"1167","celexa","depression",1,0,4,2.5,2,3.33333333333333,1.81818181818182
"1168","strattera","adhd",3,3.33333333333333,4,2,4,10,3.33333333333333
"1169","protopic","undiagnosed",1,10,2,3.64974679448213,2,0,4
"1170","yasmin","birth control",3,8.57142857142857,6,0,2,4.57034461482024,7.5
"1171","actos","diabetes",7,10,10,3.64974679448213,8,7.5,8
"1172","enbrel","psoriatic arthritis",9,5.70026541741457,6,5,10,2,2.85714285714286
"1173","vicodin","post -surgery",9,5,6,0,10,0,2.5
"1174","zyrtec-d","hay fever",5,10,6,0,8,10,6.66666666666667
"1175","lexapro","anxiety/depression",8,5.70026541741457,6,2.5,8,0,2
"1176","citalopram","depression",8,5.70026541741457,8,0,8,6.66666666666667,5.71428571428571
"1177","zovirax","severe cold sores",8,5,10,3.64974679448213,10,0,5
"1178","seroquel","bipolar disorder",9,5.70026541741457,8,0,10,5,1.66666666666667
"1179","methotrexate","rhumitoid arthritis",9,5.70026541741457,8,5,10,0,2
"1180","citalopram","depression",10,3.33333333333333,8,3.64974679448213,10,0,2.85714285714286
"1181","methotrexate","psoriasis",7,6.66666666666667,6,0,10,0,2.85714285714286
"1182","nuvigil","cocaine dependency",10,5.70026541741457,10,3.64974679448213,10,10,10
"1183","paxil","depression",1,6.66666666666667,8,3.64974679448213,6,0,6.66666666666667
"1184","macrobid","bladder infection",1,0,2,1.66666666666667,2,5,2.22222222222222
"1185","prednisone","nasal polyps",9,5,10,3.64974679448213,10,0,2.5
"1186","lunesta","insomnia",8,0,8,0,8,0,0
"1187","prozac","depression",10,5.70026541741457,8,0,10,2.5,1.66666666666667
"1188","minocycline","adult acne",7,5,10,3.64974679448213,10,10,6.66666666666667
"1189","wellbutrin-sr","depression",9,5,8,0,10,5,5
"1190","prilosec","heartburn/gerd",4,3.33333333333333,6,0,4,0,2.85714285714286
"1191","elavil","chronic headaches",10,5.70026541741457,8,3.64974679448213,10,7.72727272727273,7.72727272727273
"1192","ampicillin","acne",7,10,10,10,8,3.33333333333333,6
"1193","adipex-p","to lose 30 pounds",10,6,8,0,10,6.36363636363636,6.12903225806452
"1194","ultram","budging disk in neck",8,10,8,1.42857142857143,8,0,3
"1195","adderall","add",7,5.70026541741457,6,0,10,10,3.33333333333333
"1196","claripel-cream","pigmentation",7,10,10,10,8,10,10
"1197","zoloft","head injuries",8,5.70026541741457,10,10,8,3.33333333333333,4.28571428571429
"1198","cipro","urinary tract infection",9,10,10,3.64974679448213,10,6.66666666666667,6.66666666666667
"1199","xenical","contraception",8,5.70026541741457,8,5.71428571428571,10,4.57034461482024,5.71428571428571
"1200","pravachol","ldl cholesterol",10,7.5,10,3.33333333333333,10,6.66666666666667,6.36363636363636
"1201","prednisone","relapsing remitting ms, possible neuro sarcoidosis",10,5,6,3.75,10,0,4
"1202","imitrex","daily migraines 2-3 times a day",8,5,6,0,10,6.66666666666667,5
"1203","proscar","hair loss",4,5.70026541741457,8,10,6,8,8
"1204","lexapro","anxiety",7,2,10,10,8,0,5
"1205","spironolactone","acne",8,5.70026541741457,6,10,8,4.57034461482024,10
"1206","lamictal","epilepsy",10,10,8,3.33333333333333,10,5,5
"1207","albuterol","chronic bronch/asthma",2,3.33333333333333,10,0,4,4.57034461482024,1.66666666666667
"1208","celebrex","pain",8,3.33333333333333,10,2,8,4.54545454545454,3.52941176470588
"1209","zyrtec","severe allergies",8,5.70026541741457,6,3.33333333333333,8,0,2
"1210","atarax","itching/psosiasis",10,5.70026541741457,10,10,10,10,10
"1211","vyvanse","adhd (attention deficit hyperactive disorder)",6,4,4,5.55555555555556,10,3.33333333333333,5
"1212","tenormin","atrial frbulation",9,5.55555555555556,10,3.64974679448213,10,5,5.45454545454545
"1213","topamax","migraines",7,8.57142857142857,8,0,8,4.57034461482024,7.5
"1214","nuvaring","birth control",1,10,2,5,6,4.57034461482024,8.33333333333333
"1215","claritin","allergies sneezing , watery runny nose",1,5.70026541741457,10,3.64974679448213,2,4.57034461482024,4.78977874926387
"1216","lumigan","glucoma",10,5,8,0,10,4,4.44444444444444
"1217","lamisil","fungal toenails",1,5.70026541741457,4,7,2,4.57034461482024,7
"1218","seasonique","birth control",9,10,6,4.28571428571429,10,3.33333333333333,4.54545454545454
"1219","isoniazid","tuberculosis",7,5.70026541741457,10,3.64974679448213,10,0,0
"1220","lyrica","pain in my legs",5,5,6,4,8,0,4.44444444444444
"1221","crestor","high colesteral",10,10,10,3.64974679448213,10,4.57034461482024,10
"1222","amoxil","a boil",8,5.70026541741457,4,3.64974679448213,10,5,5
"1223","levoxyl","hypothyroid",10,5,8,2,10,1.66666666666667,2.22222222222222
"1224","mirena","birth control",3,0,4,3.33333333333333,10,4.57034461482024,1.25
"1225","xanax-xr","anxiety rapid onset",8,5.70026541741457,8,2.5,10,6.66666666666667,5
"1226","yasmin","cure for acne",9,5,8,0,8,8.33333333333333,7.14285714285714
"1227","omnitrope","hgh deficiency & hiv",7,5.70026541741457,10,3.64974679448213,6,7.5,7.5
"1228","differin","acne",8,6.66666666666667,8,10,8,5,6.66666666666667
"1229","protopic","vaginal eczema",1,5.70026541741457,6,1.42857142857143,2,4.57034461482024,1.42857142857143
"1230","zovirax","allergies",10,10,10,10,10,3.33333333333333,6
"1231","prevacid","acid reflex",5,6.66666666666667,4,0,4,0,4
"1232","prometrium","perimenopause symptoms",4,10,8,10,4,0,6.66666666666667
"1233","depo-provera","birth control",5,6.66666666666667,4,5.71428571428571,10,5,5.83333333333333
"1234","percocet","pain",10,6.66666666666667,10,6.66666666666667,10,7.5,6.36363636363636
"1235","xanax","anxiety/trouble sleeping",10,5.70026541741457,10,3.64974679448213,10,4.28571428571429,4.28571428571429
"1236","topamax","epilepsy",10,0,8,3.68421052631579,10,6.66666666666667,3.80952380952381
"1237","effexor","depression",7,6.36363636363636,8,0,6,5,5.33333333333333
"1238","paxil","depression",2,0,4,3.33333333333333,2,4.57034461482024,2.85714285714286
"1239","seasonique","prevent menstral migranes",9,5.70026541741457,8,3.64974679448213,10,5,5
"1240","ambien-cr","can't sleep",10,10,10,3.64974679448213,10,4.57034461482024,10
"1241","cataflam","lower back pain",10,0,10,0,10,2.5,2
"1242","niaspan","cholesterol problems",8,5,8,5.55555555555556,8,5,4.66666666666667
"1243","baclofen","muscle pain and stiffness due to fibromyalgia",9,4.54545454545454,6,5,8,0,4.61538461538462
"1244","nitrofurantoin","uti",5,6.66666666666667,4,4.28571428571429,8,4.57034461482024,5
"1245","synthroid","hypothyroid",10,5.70026541741457,10,3.64974679448213,10,4,4
"1246","ultram","neck pain",8,10,8,5,8,7.5,6.66666666666667
"1247","tri-luma","melasma",3,4,2,0,6,10,5
